App,TestFilePath,ProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Wait And See,Eager Test,Lazy Test,Lazy Assert,Unknown Test
27913_4.0_hadoop_testclonecontext,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27913_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27913_actual.java,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true
27923_4.0_hadoop_testcountersincrement,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27923_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27923_actual.java,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
27890_4.0_hadoop_testatresourcelimit,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27890_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27890_actual.java,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true
27904_4.0_hadoop_testerasurecodingdefault,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27904_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27904_actual.java,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true
27895_4.0_hadoop_testoversingleresourcemblimit,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27895_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27895_actual.java,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true
27898_4.0_hadoop_testpathswithfragnoschemeabsolute,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27898_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27898_actual.java,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true
27901_4.0_hadoop_testpathswithnofragwithschemeabsolute,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27901_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27901_actual.java,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true
27882_4.0_hadoop_testgetstagingdirwhenshortfileownernameandfullusername,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27882_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27882_actual.java,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
27881_4.0_hadoop_testgetstagingwhenfileownernameandcurrentusernamedoesnotmatch,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27881_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27881_actual.java,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
27879_4.0_hadoop_testgetalltasktypes,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27879_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27879_actual.java,true,true,false,false,false,true,false,false,false,false,true,false,false,true,true,true,false
27877_4.0_hadoop_testgetrepresentingcharacter,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27877_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27877_actual.java,true,true,false,false,false,true,false,false,false,false,true,false,false,true,true,true,false
27878_4.0_hadoop_testgettasktypechar,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27878_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27878_actual.java,true,true,false,false,false,true,false,false,false,false,true,false,false,true,true,true,false
27873_4.0_hadoop_testhashcode,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27873_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27873_actual.java,true,true,false,false,false,true,false,false,false,false,true,false,false,true,true,true,false
27942_4.0_hadoop_testfromyarnapplicationreport,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27942_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27942_actual.java,true,true,false,false,false,true,false,false,false,false,true,false,false,false,true,true,false
27944_4.0_hadoop_testfromyarnqueue,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27944_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27944_actual.java,true,true,false,false,false,true,false,false,false,false,true,false,false,false,true,true,false
27938_4.0_hadoop_testclustergetdelegationtoken,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27938_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27938_actual.java,true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false
27937_4.0_hadoop_testclusterwithyarnclientprotocolprovider,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27937_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27937_actual.java,true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false
27952_4.0_hadoop_testgetjobwithretry,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27952_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27952_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
27949_4.0_hadoop_testjobkill,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27949_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/27949_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
28675_4.0_hadoop_testmrasyncdiskservice,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28675_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28675_actual.java,true,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,true
29114_4.0_hadoop_testsetcounterstonull,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29114_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29114_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
29115_4.0_hadoop_testsetnonnullcounterstonull,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29115_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29115_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
29113_4.0_hadoop_testsetrawcounterstonull,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29113_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29113_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
29112_4.0_hadoop_testuninitializedcounters,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29112_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29112_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
29102_4.0_hadoop_testbuildimplicitrawcounters,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29102_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29102_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
29106_4.0_hadoop_testsetcounterstonull,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29106_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29106_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
29108_4.0_hadoop_testsetnonnullrawcounterstonull,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29108_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29108_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
28710_4.0_hadoop_testcommitwindow,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28710_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28710_actual.java,true,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false
28943_4.0_hadoop_testfailabortdoesnthang,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28943_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28943_actual.java,true,true,false,false,false,true,true,false,false,false,true,false,false,false,false,true,false
28952_4.0_hadoop_testjobnotcompletedwhenallreducersarefinished,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28952_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28952_actual.java,true,true,false,false,false,true,true,false,false,false,true,false,false,false,false,true,false
28947_4.0_hadoop_testkilledduringkillabort,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28947_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28947_actual.java,true,true,false,false,false,true,true,false,false,false,true,false,false,false,false,true,false
28957_4.0_hadoop_testreportdiagnostics,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28957_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28957_actual.java,true,true,false,false,false,true,true,false,false,false,true,false,false,false,false,true,false
28959_4.0_hadoop_testuberdecision,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28959_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28959_actual.java,true,true,false,false,false,true,true,false,false,false,true,false,false,false,false,true,false
28982_4.0_hadoop_testenvironmentvariables,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28982_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/28982_actual.java,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
29053_4.0_hadoop_testappdiagnosticeventonnewtask,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29053_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29053_actual.java,true,true,false,false,false,true,false,false,false,true,false,false,true,false,false,true,true
29051_4.0_hadoop_testappdiagnosticeventonunassignedtask,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29051_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29051_actual.java,true,true,false,false,false,true,false,false,false,true,false,false,true,false,false,true,true
29059_4.0_hadoop_testcontainerkillwhilerunning,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29059_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29059_actual.java,true,true,false,false,false,true,false,false,false,true,false,false,true,false,false,true,true
29039_4.0_hadoop_testmilliscountersupdate,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29039_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29039_actual.java,true,true,false,false,false,true,false,false,false,true,false,false,true,false,false,true,true
29036_4.0_hadoop_testmrapphistoryfortafailedinassigned,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29036_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29036_actual.java,true,true,false,false,false,true,false,false,false,true,false,false,true,false,false,true,true
29079_4.0_hadoop_testreducercpurequestoverriding,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29079_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29079_actual.java,true,true,false,false,false,true,false,false,false,true,false,false,true,false,false,true,true
29076_4.0_hadoop_testreducercpurequestviamapreducereducecpuvcores,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29076_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29076_actual.java,true,true,false,false,false,true,false,false,false,true,false,false,true,false,false,true,true
29081_4.0_hadoop_testreducercustomresourcetypewithinvalidunit,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29081_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29081_actual.java,true,true,false,false,false,true,false,false,false,true,false,false,true,false,false,true,true
29074_4.0_hadoop_testreducermemoryrequestoverriding,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29074_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29074_actual.java,true,true,false,false,false,true,false,false,false,true,false,false,true,false,false,true,true
